Name	Control	Control	Control	Control	Control	Control	Control	patient	patient	patient	patient	patient	patient	patient	patient	patient	patient	patient	patient	patient	patient
BAAT	1.59944	2.00663	1.62242	1.40371	1.38734	1.6904400000000002	1.42337	1.5816299999999999	1.4263	1.6284	1.50132	1.9076	1.62461	1.41244	1.7198	1.3909799999999999	1.5838700000000001	1.5818299999999998	1.54869	1.5818299999999998	1.6867400000000001
MRPL50	4.440119999999999	4.34241	4.636419999999999	4.7180800000000005	4.88783	5.079330000000001	4.73115	4.22299	5.48053	3.64117	4.31049	5.46635	4.78455	6.28032	4.4374400000000005	4.7790099999999995	3.9930800000000004	4.7388699999999995	5.262569999999999	4.83766	4.81467
ALDOB	3.10621	3.31253	2.88598	3.08613	2.9963900000000003	2.83845	2.9515	2.93844	2.93844	2.9558400000000002	2.90669	3.23637	2.8471900000000003	2.6799	2.88196	2.86347	2.7915	2.93458	2.91975	2.90402	3.1255
TMEM246	1.33346	1.375	1.4466	1.38706	1.26568	1.34027	1.48079	1.33346	1.26711	1.48517	1.3421100000000001	1.4970299999999999	1.16727	1.09556	1.42286	1.2776	1.6562700000000001	1.33346	1.33346	1.18813	1.33346
GRIN3A	2.4294	1.9685099999999998	1.9366700000000001	2.03187	1.57029	1.7337599999999997	1.9366700000000001	2.10702	1.74544	1.90212	1.9366700000000001	2.3463700000000003	1.6606400000000001	1.9224599999999998	1.9366700000000001	1.80935	1.96075	2.07451	1.92535	1.9366700000000001	1.98785
PPP3R2	4.10647	3.9764199999999996	3.93364	4.16868	3.9764199999999996	4.11969	3.81848	4.013809999999999	3.75984	4.46202	3.6183699999999996	4.19559	3.8843	3.61093	3.78844	3.9764199999999996	3.9232	3.9736800000000003	4.04419	3.9582599999999997	3.93364
---	0.8302200000000001	0.8861549999999999	0.611592	0.525476	0.719968	0.66745	0.436621	0.528148	0.627765	0.582793	0.63003	0.819164	0.719968	0.63003	0.63003	0.611592	0.402107	0.969418	0.5948899999999999	0.63003	0.677191
OR13C4	1.4302	1.3159	1.1551200000000001	1.82919	1.31847	1.1377899999999999	1.46069	1.33202	0.9111809999999999	1.4302	1.24099	1.7816599999999998	1.2795100000000001	1.0692	1.6932099999999999	1.27142	1.66019	1.45424	2.0588599999999997	1.01401	1.1763
OR13C3	1.49546	1.53511	1.51187	1.3498	1.5399399999999999	1.49399	1.77063	1.41601	1.66822	1.60561	1.6561099999999997	1.67357	1.7085400000000002	1.6528599999999998	1.56229	1.57549	1.43579	1.56861	1.3517299999999999	1.85155	1.72816
OR13C5	1.7899900000000002	2.2403299999999997	2.02159	2.19368	1.7644400000000002	2.12656	1.7899900000000002	2.28202	1.95891	2.25654	1.99473	2.0512200000000003	1.90612	1.8174400000000002	2.0642	1.96307	2.13957	1.8398	1.70155	2.05448	2.24148
OR13C2	0.6744979999999999	0.611118	0.826477	0.8739790000000001	0.664024	0.492935	1.0692	0.890487	0.887006	0.721639	0.8442870000000001	0.943583	0.947206	0.554502	0.899066	0.82535	0.628657	0.9520370000000001	0.790081	0.7616970000000001	0.641183
OR13C9	1.46769	1.87762	1.77725	1.67087	1.6880400000000002	1.56897	1.5711899999999999	1.71947	1.8912799999999999	1.50787	1.8709799999999999	1.49952	1.4169	1.6827400000000001	1.59477	1.49384	1.6880400000000002	1.7074099999999999	1.81286	2.23141	1.9831599999999998
ABCA1	5.52825	5.81053	6.2872	6.2921	5.61916	5.6885	5.46696	7.574330000000001	7.406860000000001	6.635039999999999	7.365819999999999	4.65331	6.866439999999999	5.5496099999999995	6.74448	6.21384	6.89514	5.18269	6.02308	4.5940199999999995	6.246659999999999
RNA5SP292	1.1009799999999998	0.8677159999999999	0.937737	0.716002	0.714745	0.8677159999999999	0.6826760000000001	0.831691	1.27142	0.9438489999999999	0.8317549999999999	1.00394	0.8677159999999999	0.788914	0.839325	0.8677159999999999	0.592633	1.2401799999999998	0.83844	1.123	1.03644
---	3.6511699999999996	3.93278	4.1102300000000005	4.4836800000000006	4.027830000000001	3.9684699999999995	3.93278	3.71345	3.79524	4.145580000000001	3.96496	4.2358	3.93278	3.6508599999999998	3.71138	3.96708	3.74289	3.93278	3.29512	4.04064	3.59285
RNU6-492P	6.7531	7.01962	6.9110000000000005	7.522130000000001	8.055860000000001	8.04247	7.71881	6.2919599999999996	7.47588	5.26779	7.73255	7.89605	6.84818	7.9944	6.41263	6.25177	5.81069	7.97479	7.670560000000001	6.64005	6.831919999999999
KLF4	5.57386	5.96862	5.59395	5.6031	5.5079	5.5079	5.557259999999999	5.794630000000001	5.2378	5.69198	4.68896	4.02121	5.598	4.98401	5.72845	5.96623	5.81572	5.12619	3.56045	5.263	5.9202900000000005
RNU6-996P	0.9311360000000001	0.875396	1.05154	0.9128299999999999	0.8318399999999999	0.8814139999999999	0.754649	0.992396	0.755634	0.884868	1.0202799999999999	0.792262	1.29256	0.656655	1.07928	0.800057	0.874784	0.7437729999999999	0.932775	0.974233	0.955666
RNU6-1064P	4.74735	5.1567	4.75999	5.20874	5.05457	4.95359	5.07298	4.96514	4.35629	4.96082	4.85803	4.3224800000000005	4.70682	4.57773	4.60829	4.939830000000001	4.806430000000001	5.067	4.95424	5.09467	4.90265
RN7SL659P	4.23155	4.3639	4.49783	4.67951	4.3642199999999995	4.674119999999999	4.48776	4.36768	3.97626	4.7047	4.34386	3.96025	4.415369999999999	4.09466	4.27117	4.4665099999999995	4.24725	4.06084	4.16642	3.89333	3.9351
RPL36AP6	1.94812	1.8976	1.74363	2.13214	1.9807	2.11177	2.3819	1.71327	1.74875	1.93387	1.8732	1.86601	1.7671599999999998	2.07632	1.6433200000000001	1.9847299999999999	1.84913	1.8732	1.5733	1.97984	1.8589900000000001
ACTL7B	4.15299	4.449669999999999	4.363180000000001	4.39206	4.378909999999999	4.05812	4.269819999999999	4.25774	4.11934	4.51799	3.97528	4.39304	4.14388	3.78502	3.98748	4.17628	4.04431	4.4215599999999995	4.03752	4.32815	4.101380000000001
IKBKAP	6.25066	6.34224	6.40107	6.0850800000000005	6.52208	6.27187	6.37502	5.55555	6.2232199999999995	5.09403	6.03505	5.92957	6.01538	6.5282800000000005	5.71056	5.99546	5.61413	6.11151	6.0466	5.91145	5.82978
CTNNAL1	2.5251799999999998	2.38572	2.30294	2.8610599999999997	2.3083299999999998	2.40842	2.41723	2.65427	2.5478400000000003	3.95062	2.54053	3.6189999999999998	2.524	3.36175	2.53695	3.54665	3.3991599999999997	2.86247	4.61872	3.9795199999999995	3.1323
RNA5-8SP3	1.47933	1.4377799999999998	1.47933	1.45664	1.53441	1.7483799999999998	1.47933	1.47933	1.3393700000000002	1.47933	1.3916899999999999	1.48699	1.4431	1.63362	1.47933	1.48529	1.3977700000000002	1.5853700000000002	1.7416	1.5111	1.56653
TMEM245	6.79246	6.778910000000001	6.791910000000001	6.5846	6.9542600000000006	6.849880000000001	6.90649	5.827030000000001	6.484369999999999	6.3244	6.19869	6.64812	6.31588	6.66971	5.96218	6.59588	6.28831	6.786860000000001	6.882110000000001	6.58281	6.1479099999999995
---	2.3748299999999998	2.6402099999999997	2.41595	2.37135	2.51467	2.86121	2.6205	2.00923	2.4279	2.5584599999999997	2.00345	2.5788599999999997	2.5535400000000004	2.92958	2.49749	2.49749	2.75307	2.2046099999999997	2.60918	2.49749	2.51867
MIR32	3.9125300000000003	2.95989	3.5849	2.9916099999999997	3.40199	3.7868199999999996	3.52209	3.0133900000000002	3.16512	3.11164	3.49798	2.91475	3.9047699999999996	3.33945	2.9323	3.2121299999999997	3.5331599999999996	3.74641	3.23448	3.15441	3.31339
FRRS1L	2.93635	3.12747	2.81802	2.98798	2.99504	3.0120299999999998	3.19103	2.85259	2.94263	3.15321	3.30531	3.55997	2.73474	2.87676	2.97094	2.98636	2.88731	3.06192	3.00557	3.07901	3.0253200000000002
EPB41L4B	2.4273700000000002	2.2964900000000004	2.3109	2.20605	2.31597	2.35945	2.32534	1.98155	2.54891	2.45116	2.48369	2.6162799999999997	2.2714	1.92527	2.32045	2.2409	2.5368	2.32534	2.26283	2.23258	2.60661
RNU6-984P	3.86801	3.89926	3.54875	3.6673199999999997	3.7509900000000003	3.6757800000000005	3.59271	3.4068	3.68465	3.6908300000000005	3.5728800000000005	3.4856800000000003	3.5566199999999997	3.38095	3.8344699999999996	4.22286	3.6646199999999998	3.4014599999999997	4.01717	3.65464	3.6485199999999995
PTPN3	1.82623	1.91133	2.0865400000000003	1.81518	1.7290599999999998	1.81518	1.9116900000000001	1.66346	1.7720099999999999	1.89789	1.7438099999999999	2.21028	1.67535	1.79182	1.8494099999999998	1.6953799999999999	1.5838700000000001	1.92229	1.7720099999999999	1.81518	1.69012
C9orf152	1.76656	1.7197200000000001	1.06311	1.35205	1.0949	1.35205	1.40713	1.26983	1.35205	1.77715	1.35205	1.83502	1.38127	1.27354	1.06216	1.26211	1.81275	1.3822299999999998	1.35205	1.35205	1.30942
TXN	5.186380000000001	5.44984	5.66873	6.07327	5.126519999999999	5.28486	5.8301099999999995	7.28908	7.596889999999999	8.20471	6.9459100000000005	7.4963	7.462160000000001	8.354289999999999	6.965510000000001	7.76985	7.548189999999999	6.54133	7.44659	7.70229	7.02929
TXNDC8	0.993605	0.8677159999999999	0.658752	1.28946	0.8677159999999999	0.8677159999999999	0.8677159999999999	0.932206	1.04213	0.943509	0.8677159999999999	0.748855	0.803215	1.0194299999999998	0.8907360000000001	0.8677159999999999	0.8677159999999999	0.8677159999999999	0.769304	1.02459	0.66666
SVEP1	1.93986	2.0131799999999997	2.00451	2.0312200000000002	1.98987	1.89769	2.00573	2.00787	1.96967	1.9673900000000002	2.05028	2.30255	1.86401	1.79688	1.9917799999999999	1.8912200000000001	1.98987	2.02373	1.7359099999999998	1.97006	2.0021400000000003
RNU6-1039P	1.0468600000000001	1.3645	1.1323299999999998	1.24023	1.19271	1.3322200000000002	1.29599	1.3887200000000002	1.1685	1.3145	1.20592	1.2893700000000001	1.41675	1.22399	0.969751	1.23841	1.3241	1.05274	1.59814	1.51147	1.47107
RNU6-124P	0.942958	1.01977	0.8848280000000001	0.952518	0.884108	0.952518	0.891642	0.943092	0.746104	0.883128	1.26737	1.1025200000000002	0.9154709999999999	0.772623	1.16232	1.07115	0.741661	0.8793850000000001	0.9439700000000001	0.979874	0.898487
LPAR1	3.94	4.37211	4.0633	4.64618	3.51482	4.262	4.192130000000001	4.19413	3.3616599999999996	4.091480000000001	3.8247800000000005	2.94563	4.78948	3.2161299999999997	4.73769	4.37656	4.537730000000001	4.02816	3.29746	4.14224	4.1182099999999995
RNY4P18	5.94886	5.39456	5.45495	5.19001	5.2746699999999995	4.5205400000000004	5.23013	5.09429	5.3128400000000005	6.0261	5.29929	5.32909	5.327380000000001	5.688619999999999	5.399859999999999	5.07688	5.73771	5.2794300000000005	5.6906300000000005	5.92525	6.05029
OR2K2	1.37765	1.1324299999999998	1.38635	1.49032	2.06786	1.78997	1.40771	1.4050200000000002	1.5538299999999998	1.62105	1.2792700000000001	1.05519	1.25367	1.25892	1.40816	1.24963	1.62579	2.11088	1.05742	1.3217299999999998	1.48546
KIAA0368	6.18208	6.3381300000000005	6.43856	6.10243	6.48494	6.44081	6.53865	6.94711	6.64134	5.94907	6.55086	6.01014	6.51553	6.660239999999999	6.6653199999999995	6.4046	6.59897	6.27034	6.34066	6.2125	6.34406
RNA5SP294	4.54996	4.83769	4.63515	4.08209	5.13512	4.51694	4.63096	5.272469999999999	5.0886	4.34435	4.70889	3.9538900000000003	5.0165	4.85634	4.86065	4.7364	4.79823	4.73953	4.20148	4.40552	4.59621
PTGR1	2.21659	2.29106	2.08677	2.14019	2.1413900000000003	2.52483	2.3040000000000003	3.10669	2.29737	3.0731900000000003	2.9452	2.53848	3.37207	2.27799	3.21349	2.7072599999999998	3.2014099999999996	2.24301	2.60772	3.36177	2.70568
LRRC37A5P	1.83545	1.81275	1.89274	1.53452	1.81275	2.17835	1.5896700000000001	1.81275	1.77655	1.8338400000000001	2.0866599999999997	1.81275	1.81275	1.77394	1.88965	1.5419100000000001	1.81275	1.78512	1.81275	1.83815	2.1938400000000002
C9orf84	1.60811	1.58685	1.79728	1.53344	1.25593	1.29425	1.4854100000000001	2.55107	1.4234	2.77178	2.8146400000000003	1.78823	2.14767	1.8206799999999999	2.1018	2.0097400000000003	2.26099	1.19123	1.9247	1.79808	1.7206599999999999
RNU6-710P	0.886569	0.915367	0.86813	1.0810600000000001	0.886569	0.886569	0.9523149999999999	0.886569	0.807417	0.9870450000000001	0.818041	0.886569	0.886569	0.858949	0.779522	0.759247	0.800619	1.16557	1.05433	1.1369200000000002	1.0883200000000002
SUSD1	6.08115	5.87151	6.27795	5.89423	6.01791	5.93846	6.0812800000000005	6.35222	5.93764	6.12178	6.10869	4.8952599999999995	6.49974	6.0205	6.40351	6.50997	6.50587	6.36111	5.6998	6.29737	6.4326099999999995
PTBP3	8.48377	8.72212	8.52548	8.49308	8.3055	8.36364	8.29086	8.59725	8.226560000000001	8.73307	8.416030000000001	7.4804	8.75332	8.326189999999999	8.82207	8.52698	8.69092	8.090160000000001	7.9271	8.18815	8.3391
RN7SL57P	6.599819999999999	6.54314	6.806589999999999	6.53958	6.6506300000000005	6.30006	6.65799	6.9756100000000005	6.24634	7.00962	6.4171	5.383830000000001	6.95414	6.24819	6.945119999999999	6.52409	7.2253300000000005	5.83667	5.16005	6.1473	6.5819399999999995
RN7SL430P	6.00357	6.14877	6.01449	6.15158	6.16868	6.29605	6.10659	6.594339999999999	6.28262	6.41541	6.3081	5.66434	6.23203	5.63678	6.36038	6.6038	6.16481	5.95121	5.589919999999999	5.96858	6.0599099999999995
INIP	5.77345	5.73724	5.90439	5.70651	5.70938	5.75667	5.76966	5.3707	5.6702900000000005	5.33167	5.52577	5.58591	5.47164	5.6567	5.38941	5.58591	5.42328	5.66334	5.21854	5.73834	5.58591
SLC46A2	5.11749	5.412030000000001	5.357	5.20405	5.29634	5.27307	4.99987	4.89349	5.08427	5.4099699999999995	5.08589	4.8267	5.1298699999999995	4.90342	5.0868199999999995	5.75171	5.35345	5.1298699999999995	4.1567300000000005	5.46465	5.32458
ZFP37	1.77216	1.6581700000000001	2.02373	1.4954	2.25529	1.49174	2.05756	1.33576	1.68623	2.16699	1.63105	1.4908700000000001	1.68623	2.18444	1.6471099999999999	1.6589200000000002	1.4917	1.7491599999999998	1.8719299999999999	1.6560599999999999	1.3179
FKBP15	6.91136	7.01652	7.06608	6.99898	6.967560000000001	6.46931	6.829960000000001	7.59887	6.850969999999999	6.97092	7.40482	5.66766	7.39248	6.86154	7.466469999999999	7.22784	7.30651	6.62885	6.570869999999999	7.11067	7.19263
CDC26	5.26903	4.991680000000001	5.04787	5.93198	5.63237	5.01048	5.493869999999999	5.49186	5.77305	5.584969999999999	5.5654699999999995	5.78912	5.5653	6.02308	5.4082099999999995	5.91223	4.95101	5.5187	5.84059	5.88393	5.5187
RNF183	4.29756	3.8993	4.37184	4.17476	3.8505300000000005	4.52752	4.17239	3.9162	4.043159999999999	4.493519999999999	4.100619999999999	4.47344	4.24155	3.8289400000000002	3.48391	3.74488	3.8897	4.395969999999999	4.09627	4.31763	4.16942
WDR31	3.00312	2.92731	2.98487	2.99504	3.1013900000000003	3.02508	2.72991	2.58514	2.8087400000000002	2.82091	2.70343	3.4771699999999996	2.86266	2.88935	2.49688	2.69818	2.8236	2.8509	2.79184	2.79219	3.26
HDHD3	4.94642	4.82494	4.79476	4.53112	4.98833	5.30006	4.81463	4.7527800000000004	4.6228	4.29966	4.855569999999999	4.8293800000000005	4.76662	4.8969	4.69435	3.90254	4.68668	4.63692	5.16443	4.33064	4.73576
ALAD	5.39866	5.18047	5.3091099999999996	5.2999	5.3706	5.32069	5.39866	5.2752	4.85101	5.50885	5.46796	5.39866	5.498069999999999	5.22686	5.62648	5.3884099999999995	5.42678	5.64124	5.44794	6.00875	5.39866
POLE3	5.15327	5.33183	5.2192300000000005	5.168419999999999	5.18256	5.2339400000000005	5.29272	5.12863	5.49286	4.8741699999999994	5.27078	5.807580000000001	5.07556	5.58598	5.26058	5.0633	5.06182	5.26746	5.51136	5.22503	5.3091099999999996
FLJ31713	4.12041	3.97	4.24033	4.14717	4.03988	4.45976	4.06217	4.65649	3.9977199999999997	3.77695	4.72591	4.41864	4.47085	3.9154400000000003	4.371169999999999	4.1460099999999995	4.24745	3.98624	3.49511	4.19583	4.12511
AMBP	3.67763	4.0572	3.4930199999999996	3.87964	3.7524699999999998	3.8393900000000003	4.17516	3.7515699999999996	3.73199	3.82525	3.73199	3.92657	3.13797	3.5016	3.6219900000000003	3.63902	3.35304	3.8963400000000004	3.5706599999999997	3.5516	3.53917
KIF12	4.4831900000000005	4.450480000000001	4.2969599999999994	4.38071	4.1942	4.388780000000001	4.5644599999999995	4.38071	4.38071	4.64663	4.159619999999999	4.67739	4.38071	4.09159	4.32907	4.46835	4.58091	4.35377	4.45491	4.38941	4.55753
AKNA	7.20103	7.35162	7.422960000000001	7.0468	7.10751	6.92812	7.02265	6.95407	7.20092	7.08064	6.86768	6.4017800000000005	6.995939999999999	6.792610000000001	7.028	6.88727	7.16142	6.75378	6.77919	6.53556	6.93927
DFNB31	4.93734	4.6862900000000005	4.7058800000000005	4.68096	4.6862900000000005	4.6862900000000005	4.6862900000000005	4.62659	4.427630000000001	5.1649400000000005	4.427969999999999	5.51075	4.61643	4.47507	4.33383	4.52527	4.79637	4.58199	5.37845	4.2614	5.05842
---	0.9488840000000001	1.0531	1.15191	1.08188	1.15547	0.777659	1.18772	1.15526	1.08188	1.14534	1.1115	1.19915	1.01653	1.28207	0.878942	1.25443	1.40985	1.0442799999999999	1.08188	0.7121770000000001	0.929374
---	1.20928	1.46105	0.665289	0.98465	1.6759	0.641081	0.577545	1.18064	0.707097	1.2865	0.692386	0.807397	0.58222	0.9648540000000001	1.00194	0.75326	0.7314430000000001	0.810217	2.22045	0.66437	1.24256
TNFSF15	2.4971	2.67208	2.88016	3.0146900000000003	2.68381	2.7746	2.97017	2.74205	3.6318699999999997	3.17636	2.82882	2.60888	2.86671	3.12129	2.52699	3.34637	2.9645900000000003	2.94742	2.4734	2.73315	2.98001
TNFSF8	7.13183	7.05247	6.76629	7.0400100000000005	7.32516	7.11205	7.045669999999999	6.47141	7.35093	6.676239999999999	6.972180000000001	7.34117	6.860930000000001	7.08737	6.20501	6.85575	6.82005	6.87838	7.1241699999999994	6.7817300000000005	6.895289999999999
TNC	2.20669	2.36458	2.09692	2.29433	2.1128	2.16555	2.16283	2.0502599999999997	2.5025	2.29239	2.3658	2.35661	2.18086	2.43031	2.22405	2.43661	2.4619999999999997	2.52248	2.18551	2.75965	2.46863
LINC00474	1.65933	1.54597	1.09913	1.53452	1.58715	1.62589	1.5226600000000001	1.58336	1.53452	2.03918	2.22125	1.3788200000000002	1.39469	1.52114	1.48715	1.5047700000000002	1.8366200000000001	1.53452	1.5057399999999999	1.5688799999999998	1.1744
PAPPA-AS1	2.49688	2.67256	2.37371	2.30429	3.00178	2.371	2.5392799999999998	2.4622900000000003	2.1080900000000002	2.3083	2.28952	2.38326	1.96828	2.7570799999999998	2.5163599999999997	2.39106	2.21862	2.49002	2.80517	2.09912	2.38307
ASTN2	3.58273	3.4854199999999995	3.4160199999999996	3.5452199999999996	3.47071	3.60583	3.57197	3.47612	3.36155	3.4996300000000002	3.6548	3.7229	3.3928800000000003	3.4854199999999995	3.5882300000000003	3.52702	3.2909599999999997	3.4854199999999995	3.25772	3.58249	3.6447599999999998
SNORA70C	2.58671	2.6753	2.54807	2.58671	2.41561	3.05838	2.4845099999999998	2.83451	3.00664	2.44216	2.6125599999999998	2.38406	3.0718099999999997	2.08921	2.95561	2.58671	2.4115	2.58671	1.92783	2.36642	2.6562
RNU6-1082P	1.20569	1.01052	0.8461870000000001	1.19917	1.05972	0.852059	1.04809	0.7257979999999999	1.14316	1.90867	1.72836	0.872303	1.56544	0.744047	1.41167	1.0472700000000001	1.81709	0.588292	1.03003	1.33346	1.1013899999999999
TPT1P9	5.25673	4.48302	4.59345	6.28828	5.09477	5.52139	5.838509999999999	4.57816	6.1158	6.63002	4.76998	6.58973	5.8319	7.073689999999999	4.95915	6.18924	5.70535	5.60701	7.288860000000001	6.14901	5.2979
BRINP1	1.96678	2.01822	2.42415	2.20153	1.8014700000000001	1.98848	1.8537400000000002	2.00867	1.881	2.18019	1.9748400000000002	1.95029	2.07605	2.02564	2.33175	2.02564	1.8954900000000001	2.07822	1.9329900000000002	2.29123	2.08166
MIR147A	3.6440300000000003	3.99085	4.00588	3.77918	3.4363	3.50346	4.11642	4.39778	4.067069999999999	3.8885099999999997	3.9554199999999997	3.2608200000000003	3.84919	3.4249	3.91923	3.8039699999999996	4.366569999999999	3.48345	2.99859	3.81734	4.03454
---	6.5671800000000005	6.774260000000001	5.89553	6.63518	6.2548699999999995	6.33879	6.34431	6.57895	6.41092	6.34299	6.97399	5.92352	6.6566399999999994	6.00279	6.74568	6.37139	6.40214	6.36609	6.06985	6.33186	6.17719
CDK5RAP2	5.92565	6.08603	6.10649	5.95694	6.16979	6.12697	6.1203	6.10608	6.61172	5.4034699999999996	6.682639999999999	6.13424	6.0138300000000005	6.34853	6.05894	5.55049	5.8823	5.9810099999999995	6.28129	5.77114	5.9482
MEGF9	9.10922	8.94515	9.144689999999999	9.18479	8.62935	8.36712	8.452739999999999	9.29203	9.03626	9.81409	9.19305	7.068230000000001	9.56795	8.968	9.3092	9.601180000000001	9.84305	8.929269999999999	8.258280000000001	9.00875	9.350389999999999
FBXW2	7.4424399999999995	7.7145	7.7149600000000005	7.61672	7.640280000000001	7.512580000000001	7.582110000000001	8.15118	7.74205	7.48197	8.48742	7.24039	7.987439999999999	7.674339999999999	8.565719999999999	7.93812	7.82945	7.891780000000001	7.68885	7.993639999999999	7.804689999999999
PSMD5	5.61289	5.57763	5.78608	5.3395	5.92785	5.7016	5.82373	5.883780000000001	6.1261	4.929869999999999	6.24107	5.60457	5.7224699999999995	6.3396099999999995	6.0122	5.45959	5.39481	5.73859	5.87207	5.69039	5.61907
PHF19	5.26155	5.74198	5.41645	5.5085	5.5498	5.57144	5.5726	5.379169999999999	5.90837	5.32029	5.67033	5.273219999999999	5.29669	5.68385	5.58127	5.54524	5.6212	5.98318	6.0626	5.55039	5.36805
TRAF1	5.61324	5.71654	5.94602	5.42087	6.1379	6.10025	6.01011	4.07658	5.20898	4.31267	5.16835	4.85367	5.26414	5.22813	4.8946	4.69165	4.66832	5.74585	5.5782300000000005	4.9372300000000005	4.823230000000001
C5	2.97263	3.09397	3.03171	3.15175	3.14489	2.8106299999999997	2.81497	3.4018	3.7368699999999997	3.01896	2.86095	3.24998	3.08983	3.14027	3.32261	3.28085	3.60006	3.1210400000000003	3.1158900000000003	3.6387	3.41519
RAB14	7.9791	8.08061	8.19668	7.95384	8.106689999999999	7.993110000000001	8.0335	8.20535	7.85774	7.99768	8.298119999999999	7.63077	8.07129	7.91113	8.20074	8.21524	7.95022	7.92082	8.11012	7.55958	7.93894
